Vmag,Plx,e_Plx,B-V,Amag,Temperature,Amag^2,log_Vmag,Vmag-Amag
5.76,7.51,0.85,-0.007,15.1382,10213.40113584159,229.16509924,1.7509374747078,-9.3782
8.73,9.07,1.0,0.891,18.518036,5020.665377025431,342.91765729729593,2.166765369851511,-9.788035999999998
9.8,-1.02,1.47,1.043,14.843,4641.812807489934,220.314649,2.2823823856765264,-5.042999999999999
8.22,4.69,1.13,1.363,16.575865,4011.926519118532,274.759300498225,2.1065702090680887,-8.355865
6.21,5.68,0.85,1.28,14.981742,4157.521863086468,224.45259335456402,1.8261608959453874,-8.771742
7.14,8.77,0.83,0.215,16.854998,8048.706356288361,284.09095758000393,1.965712776351493,-9.714997999999998
8.82,-0.82,0.99,0.915,13.389069,4956.546436857988,179.26716868676098,2.1770218700187,-4.569068999999999
8.85,3.45,0.75,0.361,16.539097,7094.969630402624,273.5417295754091,2.180417459019838,-7.689097000000002
7.8,5.76,1.08,0.915,16.602112,4956.546436857988,275.6301228605441,2.0541237336955462,-8.802112000000001
6.3,9.45,0.82,1.109,16.177158,4495.401645720815,261.700440956964,1.840549633397487,-9.877157999999998
7.22,3.23,0.96,1.843,14.766012,3341.2707551520393,218.035110384144,1.9768549529047348,-7.546012
8.78,1.37,0.9,0.953,14.463602,4858.492605410197,209.195782814404,2.172476407647025,-5.6836020000000005
5.56,5.77,0.57,1.637,14.365879,3598.4387984921786,206.37847944264098,1.715598108262491,-8.805879000000001
8.23,5.44,0.95,0.636,16.907993,5830.070651083036,285.880227288049,2.1077860146889784,-8.677993
5.95,10.33,0.81,0.989,16.0205,4769.304916235794,256.65642024999994,1.7833912195575383,-10.0705
3.86,20.44,0.53,0.923,15.412405,4935.556864316527,237.54222788402498,1.3506671834767394,-11.552405
7.55,1.06,1.01,1.311,12.676529,4101.868539521587,160.694387487841,2.0215475632609334,-5.126529000000001
8.86,38.07,2.27,1.068,21.762913,4585.187259968924,473.62438224556905,2.1815467646169897,-12.902913000000002
6.31,6.35,0.78,1.006,15.323868,4728.378414102225,234.82093048142397,1.8421356765531218,-9.013867999999999
7.37,6.38,0.6,0.979,16.394104,4793.730685094021,268.76664596281597,1.9974177062012453,-9.024103999999998
8.38,3.43,0.88,1.112,16.05647,4488.97682483963,257.81022886090005,2.125847914493992,-7.67647
6.66,1.86,0.8,-0.094,13.007565,11472.892118280692,169.196747229225,1.8961194845522977,-6.3475649999999995
9.17,7.94,1.95,0.92,18.669102,4943.405869870266,348.53536948640397,2.2159372862683733,-9.499101999999999
6.73,3.42,0.55,1.139,14.400131,4432.009969950313,207.363772817161,1.9065751436566365,-7.670131
8.5,4.04,0.78,0.481,16.531906,6476.334733465545,273.303915992836,2.1400661634962708,-8.031906
8.69,13.07,1.05,0.589,19.271378,6010.950108453165,371.38601001888395,2.162172939277301,-10.581377999999999
8.94,10.22,1.2,0.657,18.987255,5752.9660132222925,360.51585243502507,2.190535589185423,-10.047255000000002
5.95,18.86,1.26,0.415,17.32771,6801.361162166721,300.2495338441,1.7833912195575383,-11.37771
8.85,2.11,1.23,0.072,15.471413,9307.596790463182,239.364620216569,2.180417459019838,-6.621413
9.02,-1.13,1.13,0.084,14.285393,9185.287575794282,204.07245316444897,2.199444334074532,-5.2653929999999995
7.12,5.1,0.96,1.054,15.657851,4616.717083828433,245.16829793820102,1.9629077254238845,-8.537851
6.53,8.17,1.13,0.933,16.09111,4909.582909552189,258.9238210321,1.8764069432883397,-9.56111
9.7,2.1,1.55,0.418,16.311096,6785.819911004338,266.051852721216,2.272125885509337,-6.611096
8.15,14.47,1.06,0.632,18.952343,5845.009272413325,359.191305189649,2.0980179272527715,-10.802342999999999
5.67,3.43,0.55,1.664,13.34647,3562.420234560194,178.1282614609,1.7351891177396608,-7.67647
8.87,1.74,1.02,0.175,15.072746,8361.674123683038,227.187671980516,2.182674796321488,-6.202746000000001
9.01,7.11,0.99,0.625,18.269348,5871.3504069152605,333.76907634510405,2.1983350716202463,-9.259348000000001
4.96,29.57,0.5,0.269,17.314259,7664.742737167775,299.78356471908097,1.601405740736836,-12.354258999999999
4.32,16.86,0.86,0.037,15.4542885,9685.973620151606,238.83503304123226,1.463255402256019,-11.1342885
8.56,19.04,1.21,0.648,19.958336,5785.741767673371,398.33517588889595,2.1471001901536506,-11.398335999999999
7.93,3.1,0.76,1.536,15.386808,3740.1497723878515,236.75386042886402,2.0706530356467567,-7.4568080000000005
7.14,11.24,0.67,0.475,17.393831,6504.489755441917,302.54535685656094,1.965712776351493,-10.253830999999998
9.39,5.93,1.37,0.441,18.255274,6669.180639456661,333.255028815076,2.2396452932201716,-8.865274
9.3,0.29,1.27,1.3,11.61199,4121.437437632341,134.8383117601,2.2300144001592104,-2.3119899999999998
9.35,6.81,1.41,0.534,18.515736,6238.600489616528,342.832479621696,2.2353763433005955,-9.165736
8.01,2.9,1.04,1.024,15.321991,4685.844064059009,234.76340820408103,2.080690761080268,-7.311991000000001
7.8,3.59,1.47,0.006,15.575473,10051.006201144508,242.595359173729,2.0541237336955462,-7.775473000000001
8.76,8.92,1.03,0.391,18.511826,6928.532308056115,342.687701854276,2.1701959049483,-9.751826
7.86,14.67,0.92,0.521,18.69215,6295.155047096477,349.3964716225001,2.061786606441115,-10.832150000000002
4.49,27.91,0.56,0.164,16.7188,8452.510597362243,279.51827344000003,1.501852701754163,-12.228800000000001
6.68,0.99,1.07,-0.112,11.658176,11778.646838463834,135.91306764697597,1.8991179875485542,-4.9781759999999995
7.34,19.45,1.06,1.049,18.7846,4628.088711647842,352.86119716,1.9933388426264242,-11.444600000000001
7.64,7.68,1.24,0.149,17.066805,8579.94981616146,291.27583290802494,2.033397603178429,-9.426804999999998
7.61,5.36,1.3,0.997,16.255825,4749.952630336402,264.25184643062505,2.0294631718735947,-8.645825000000002
8.68,4.35,1.03,1.129,16.872446,4452.930890824713,284.679434022916,2.1610215286722587,-8.192446
8.34,1.47,1.2,-0.046,14.176587,10737.848625196282,200.975618968569,2.1210632163706555,-5.836587
8.7,1.31,1.08,1.059,14.286356,4605.404146618664,204.099967758736,2.163323025660538,-5.586356
9.25,-1.21,1.4,1.397,14.663927,3955.308620438549,215.030755061329,2.224623551524334,-5.413926999999999
7.52,5.39,1.02,0.969,16.177944,4818.422168812224,261.725872067136,2.017566137961748,-8.657944
8.03,3.75,0.74,-0.093,15.900156,11456.425385178385,252.81496082433603,2.0831845279586703,-7.8701560000000015
3.03,1.6,1.16,0.537,9.0506,6225.704592092701,81.91336035999998,1.1085626195212777,-6.0206
9.08,4.25,0.83,0.976,17.221945,4801.110025544659,296.59538958302505,2.206074192613202,-8.141945000000002
8.53,2.05,1.23,1.517,15.088769,3768.1144590135473,227.67094993536097,2.1435893615035875,-6.558769
8.15,4.86,0.89,1.1,16.58318,4514.792642720805,275.00185891239994,2.0980179272527715,-8.433179999999998
8.56,2.8,1.19,0.054,15.795791,9498.004504983366,249.50701331568098,2.1471001901536506,-7.235790999999999
8.71,3.13,0.75,0.997,16.187721,4749.952630336402,262.042311173841,2.1644717908644115,-7.477720999999999
5.69,7.14,0.65,1.337,14.958492,4056.377163397501,223.75648291406398,1.7387102481382397,-9.268491999999998
8.64,3.99,1.24,1.118,16.644865,4476.184906565804,277.051530868225,2.1564025828159643,-8.004864999999999
6.83,6.66,0.99,0.021,15.947371,9870.621192509538,254.31864181164102,1.9213246735826988,-9.117371
6.87,2.77,0.95,1.66,14.082399,3567.709122237435,198.31396159520102,1.927164106234258,-7.2123990000000004
8.13,6.54,1.0,0.451,17.20789,6619.8111716624835,296.11147825209997,2.0955609235597192,-9.077889999999998
7.42,9.65,0.91,0.275,17.342636,7624.537454933198,300.767023428496,2.004179057179289,-9.922635999999999
7.18,18.45,3.22,0.551,18.509983,6166.275261730199,342.6194706602889,1.9712993830601329,-11.329982999999999
6.57,7.55,0.84,0.068,15.959736,9349.174503369091,254.713173189696,1.8825138324965192,-9.389736
9.61,0.19,1.25,0.175,11.003767,8361.674123683038,121.082888190289,2.262804222982201,-1.3937670000000004
7.93,2.27,1.02,-0.046,14.710129,10737.848625196282,216.387895196641,2.0706530356467567,-6.7801290000000005
7.91,4.9,1.04,1.57,16.360981,3691.1685428724395,267.68169928236097,2.0681277817795625,-8.450980999999999
7.91,1.73,0.82,0.289,14.10023,7532.495891168977,198.8164860529,2.0681277817795625,-6.19023
9.18,3.49,1.4,1.447,16.894127,3875.006025992895,285.411527092129,2.217027204632399,-7.714127000000001
7.34,6.46,0.85,1.336,16.391163,4058.1073480583973,268.67022449256893,1.9933388426264242,-9.051162999999999
5.52,5.77,0.84,0.015,14.32588,9941.903861295465,205.2308377744,1.7083778602890038,-8.80588
8.87,3.25,0.98,1.132,16.429417,4446.632862906236,269.925742959889,2.182674796321488,-7.559417000000002
8.38,3.12,2.23,0.574,15.850773,6071.247254879856,251.247004697529,2.125847914493992,-7.470772999999999
7.52,5.41,0.87,1.16,16.185986,4388.740774370938,261.986142792196,2.017566137961748,-8.665986
9.21,7.57,1.28,0.574,18.60548,6071.247254879856,346.1638860304,2.2202898502672155,-9.39548
2.23,5.69,0.53,1.665,11.005562,3561.1005492569966,121.12239493584399,0.8020015854720274,-8.775561999999999
7.42,17.6,0.99,0.474,18.647564,6509.208024317959,347.731643134096,2.004179057179289,-11.227564
9.13,8.12,1.37,0.632,18.67778,5845.009272413325,348.8594657283999,2.211565694606877,-9.547779999999998
8.78,-0.47,0.85,1.369,12.14049,4001.8125862253614,147.39149744009998,2.172476407647025,-3.3604900000000004
8.31,2.38,1.03,1.523,15.192885,3759.2366788706445,230.823754623225,2.1174596088673567,-6.882885
6.63,7.01,1.0,0.136,15.85859,8693.884476113362,251.4948767881,1.891604804197771,-9.22859
9.63,1.04,1.28,1.082,14.715167,4554.10735604515,216.53613983788898,2.2648832258100344,-5.085166999999998
8.99,4.27,1.45,-0.133,17.14214,12159.377505608323,293.85296377960003,2.196112848483529,-8.152140000000001
7.72,2.82,1.0,1.169,14.971245,4370.466973686394,224.138176850025,2.0438143640366846,-7.251245
8.75,2.71,1.22,1.15,15.914846,4409.234032365268,253.28232320371603,2.169053700369523,-7.164846000000001
8.03,5.99,1.18,0.92,16.917133,4943.405869870266,286.18938893968897,2.0831845279586703,-8.887133
8.55,8.05,2.56,0.862,18.07898,5100.5294896798605,326.84951784040004,2.145931282948669,-9.52898
6.81,26.02,0.68,0.501,18.886536,6384.357040814874,356.701242079296,1.918392120161421,-12.076536
8.44,3.81,1.2,0.214,16.344624,8056.216852541773,267.146733701376,2.1329823086078656,-7.904624
8.51,-1.65,2.15,0.033,14.59742,9731.412063097674,213.0846706564,2.1412419425852827,-6.08742
7.68,4.48,0.98,1.338,15.93639,4054.6485180548425,253.96852623209998,2.038619547159581,-8.25639
8.85,2.15,1.38,1.685,15.512193,3534.9178316446346,240.628131669249,2.180417459019838,-6.662193
8.87,2.44,0.77,1.105,15.80695,4503.998207318421,249.8596683025,2.182674796321488,-6.936950000000001
9.26,1.21,1.11,0.181,14.673927,8313.027386328373,215.32413360132904,2.225704048658088,-5.413927000000001
6.11,1.75,0.83,1.674,12.325191,3549.2687890328957,151.910333186481,1.809926773183504,-6.215191
8.35,2.39,1.16,1.447,15.24199,3875.006025992895,232.31825916009998,2.122261538862764,-6.89199
7.36,1.34,0.83,1.538,12.995523,3737.231177293504,168.883618043529,1.9960599327407849,-5.635523
8.81,1.67,1.04,1.188,14.923582,4332.4082172584385,222.713299710724,2.175887439948088,-6.113581999999999
9.01,6.59,2.05,0.226,18.104427,7967.094933834219,327.77027699832905,2.1983350716202463,-9.094427000000001
6.7,11.04,0.58,0.905,16.914845,4983.050757894014,286.111981374025,1.9021075263969205,-10.214845
8.7,1.73,1.0,1.09,14.89023,4536.545582559668,221.71894945290003,2.163323025660538,-6.1902300000000015
4.98,17.31,0.48,0.082,16.171484,9205.424470576712,261.51689476225596,1.6054298910365616,-11.191483999999999
9.38,8.11,1.38,0.743,18.925106,5458.684449122721,358.159637111236,2.238579763018133,-9.545105999999999
9.03,21.79,1.68,0.754,20.721287,5423.341002223176,429.371734936369,2.200552367428894,-11.691287
6.48,8.28,0.76,1.1,16.07015,4514.792642720805,258.24972102250007,1.8687205103641833,-9.590150000000001
7.26,2.55,0.72,1.5,14.292701,3793.5064935064934,204.28130187540097,1.9823798288367047,-7.032700999999999
7.87,0.8,0.98,-0.157,12.38545,12629.941204385572,153.39937170250002,2.063058062429312,-4.51545
7.08,2.92,0.97,0.021,14.406914,9870.621192509538,207.55917100339602,1.9572739077056285,-7.326914
8.5,9.44,1.26,0.649,18.374859,5782.080268532745,337.635443269881,2.1400661634962708,-9.874859
8.44,5.32,1.06,1.114,17.069557,4484.704322660731,291.369776176249,2.1329823086078656,-8.629557
7.68,0.54,0.66,-0.112,11.341969,11778.646838463834,128.640260796961,2.038619547159581,-3.661969000000001
6.66,6.53,0.56,1.03,15.734566,4671.844617825824,247.57656720835598,1.8961194845522977,-9.074565999999999
8.24,3.0,0.88,1.384,15.625607,3976.758858217169,244.159594118449,2.1090003439213802,-7.385607
8.6,2.7,0.79,0.07,15.75682,9328.33423057308,248.27737651239997,2.151762203259462,-7.15682
9.82,1.35,1.04,0.168,15.471668,8419.228311304576,239.372510702224,2.2844211223663744,-5.651667999999999
10.68,2.46,2.29,0.42,17.634676,6775.501819033036,310.98179762497597,2.3683728335320486,-6.954675999999999
9.66,1.49,1.21,0.624,15.525931,5875.134233597396,241.054533416761,2.2679936482244267,-5.865931
7.79,15.79,0.83,0.495,18.78191,6411.652778824934,352.7601432481,2.052840859882657,-10.99191
7.58,1.46,0.64,1.692,13.401764,3525.847786735788,179.607278311696,2.0255131996542803,-5.821764
7.9,7.14,2.3,0.238,17.168491,7880.110706003705,294.757083217081,2.066862759472976,-9.268491
8.63,4.34,1.24,1.082,16.817448,4554.10735604515,282.826557232704,2.155244505095337,-8.187447999999998
10.48,12.85,1.74,0.85,21.024515,5134.371181493917,442.03023098522505,2.349468678892896,-10.544515
9.39,12.82,1.41,0.686,19.92944,5650.006059514563,397.1825787136,2.2396452932201716,-10.539439999999999
7.14,3.96,0.97,0.26,15.128476,7725.929715876616,228.87078608257596,1.965712776351493,-7.9884759999999995
7.95,1.1,1.38,0.004,13.156963,10075.614784826756,173.10567538336898,2.0731719286662407,-5.206962999999999
4.7,7.11,0.67,-0.048,13.959348,10766.376279729628,194.863396585104,1.547562508716013,-9.259348
8.1,2.83,1.14,1.426,15.3589325,3908.315975594078,235.89680753955625,2.0918640616783932,-7.2589325
8.53,1.61,1.35,1.005,14.564129,4730.765334481235,212.113853528641,2.1435893615035875,-6.034129
8.53,2.49,0.98,1.522,15.510996,3760.7132895069894,240.590996912016,2.1435893615035875,-6.980996000000001
7.6,4.41,0.97,1.02,15.822193,4695.226277390441,250.34179132924902,2.028148247292285,-8.222193
9.34,7.81,0.94,0.435,18.803255,6699.1874132057255,353.562398595025,2.234306252240751,-9.463255
8.39,5.16,1.12,1.068,16.953249,4585.187259968924,287.412651656001,2.127040520479115,-8.563248999999999
5.23,6.74,0.91,-0.092,14.373299,11440.011514091146,206.591724143401,1.6544112780768316,-9.143298999999999
8.1,0.51,0.97,1.048,11.637852,4630.370121897009,135.439599173904,2.0918640616783932,-3.537852000000001
8.02,7.0,0.98,0.48,17.245491,6481.0089238789,297.40695983108105,2.081938421878423,-9.225491000000002
6.47,12.84,0.46,0.397,17.012825,6896.257195712109,289.436214480625,1.8671761085128091,-10.542825
10.44,32.05,2.96,1.486,22.96914,3814.686301212291,527.5813923396,2.3456445824544927,-12.52914
7.21,1.72,0.7,0.092,13.387642,9105.706876090442,179.228958320164,1.9754689512968577,-6.177642
7.61,1.09,0.74,1.356,12.7971325,4023.793722959458,163.76660022255626,2.0294631718735947,-5.1871325
7.1,14.08,0.76,0.354,17.843014,7135.067068674945,318.373148604196,1.9600947840472698,-10.743014
7.41,3.39,1.0,1.973,15.060999,3197.610451306256,226.83369087800102,2.0028304393079956,-7.6509990000000005
8.83,7.69,1.19,0.597,18.259632,5979.314712687195,333.414160775424,2.178155014615869,-9.429632
7.75,0.9,0.83,1.644,12.521213,3589.0283745732577,156.780774991369,2.0476928433652555,-4.7712129999999995
7.95,11.48,0.9,0.458,18.24971,6585.720711955403,333.0519150841,2.0731719286662407,-10.299710000000001
5.77,5.75,0.65,-0.019,14.56834,10368.595587759473,212.23653035559997,1.7526720805200082,-8.79834
7.39,1.83,0.92,0.233,13.702255,7916.09955615732,187.751792085025,2.0001277349601105,-6.3122549999999995
5.38,8.26,0.81,1.343,14.9649,4046.028306907538,223.94823201,1.682688374173693,-9.584900000000001
8.33,1.54,0.75,0.112,14.267604,8913.273780333835,203.564523900816,2.1198634561787513,-5.937604
9.25,8.5,1.38,0.492,18.897095,6425.395442723069,357.100199439025,2.224623551524334,-9.647095
6.86,4.65,0.81,0.972,15.197266,4810.986555454773,230.95689387475602,1.925707441737794,-8.337266
10.7,1.87,1.84,1.0,17.059208,4742.7381778526815,291.01657758726407,2.3702437414678603,-6.359208000000002
7.16,6.11,0.9,0.322,16.090206,7324.8507858355315,258.89472912243593,1.9685099809725544,-8.930205999999998
6.91,-0.38,0.78,0.416,9.808918,6796.172166949043,96.214872330724,1.9329696377795786,-2.898918
8.32,4.55,0.68,0.978,16.610058,4796.187802185826,275.89402676336397,2.1186622548331173,-8.290057999999998
7.91,9.99,1.28,0.565,17.907827,6108.054515691626,320.69026786192904,2.0681277817795625,-9.997827000000001
7.4,0.6,1.02,-0.151,11.290756,12508.49718095594,127.481171051536,2.0014800002101243,-3.8907559999999997
8.94,6.56,1.21,1.016,18.024519,4704.648193540148,324.88328518136103,2.190535589185423,-9.084519000000002
7.92,4.45,0.66,1.208,16.1618,4293.089668741011,261.20377923999996,2.0693912058263346,-8.2418
9.84,6.4,2.05,1.269,18.8709,4177.651386136748,356.11086680999995,2.286455711064162,-9.030899999999999
9.07,3.28,1.36,0.218,16.649368,8026.266927585747,277.20145479942397,2.2049722641270453,-7.579367999999999
8.43,1.25,0.77,0.993,13.914551,4759.60801139827,193.61472953160097,2.131796772013764,-5.484551
3.78,33.71,0.57,0.945,16.418793,4878.793247848482,269.57676357684903,1.3297240096314962,-12.638793000000001
8.83,3.38,1.9,1.668,16.474583,3557.1475620112524,271.41188502388894,2.178155014615869,-7.644582999999999
8.47,2.2,1.17,1.039,15.182114,4651.009949199891,230.49658550899602,2.136530508663963,-6.712114
6.71,1.96,0.63,1.305,13.171281,4112.518353072659,173.48264318096102,1.9035989509835904,-6.4612810000000005
9.49,-0.1,1.45,0.065,9.49,9380.629488607337,90.0601,2.2502386126218363,0.0
8.39,2.94,1.26,0.964,15.731737,4830.868968840553,247.48754903716903,2.127040520479115,-7.341737
9.13,6.73,1.26,0.526,18.270077,6273.272881143872,333.79571358592904,2.211565694606877,-9.140077
8.2,8.41,1.07,0.19,17.823978,8241.214577063694,317.694191744484,2.1041341542702074,-9.623978000000001
7.34,6.24,0.97,0.236,16.315924,7894.463063096174,266.209375973776,1.9933388426264242,-8.975924
8.37,2.61,1.63,0.562,15.453202,6120.430587040398,238.80145205280397,2.124653884501384,-7.083202
8.77,2.06,1.1,-0.1,15.339336,11572.817729534148,235.295228920896,2.1713368063840917,-6.569336
7.39,21.91,0.63,0.51,19.093212,6343.880598874681,364.55074447694403,2.0001277349601105,-11.703212
9.39,5.91,1.55,0.517,18.247938,6312.77973184805,332.98724125184407,2.2396452932201716,-8.857938
8.55,4.6,1.09,1.05,16.863789,4625.809668053836,284.38737943652103,2.145931282948669,-8.313789
8.07,6.14,1.01,0.474,17.010841,6509.208024317959,289.368711527281,2.0881534822818573,-8.940840999999999
7.73,2.45,1.25,0.724,14.675831,5520.90428861609,215.380015540561,2.0451088625993306,-6.945831
7.59,9.15,1.31,0.505,17.397106,6366.29885586778,302.659297175236,2.0268315914075385,-9.807106000000001
6.88,11.55,0.8,0.183,17.19291,8296.950043588515,295.59615426810007,1.9286186519452522,-10.312910000000002
8.0,2.96,0.95,0.004,15.356459,10075.614784826756,235.820833018681,2.0794415416798357,-7.356458999999999
8.06,2.46,0.67,-0.056,15.014676,10882.202831465258,225.440495384976,2.086913556518537,-6.954675999999999
7.85,7.46,0.57,0.511,17.213694,6339.41737988136,296.311261125636,2.060513531794317,-9.363694
8.79,7.08,1.09,0.487,18.040165,6448.441918845357,325.44755322722494,2.1736147116970854,-9.250164999999999
8.55,1.43,1.22,1.454,14.32668,3864.0336319071403,205.25375982239999,2.145931282948669,-5.776679999999999
7.49,4.08,0.8,0.127,15.543301,8774.743498609796,241.594205976601,2.0135687975291283,-8.053301
9.19,5.74,1.37,0.5,17.984558,6388.888888888889,323.444326455364,2.2181159363675955,-8.794558
8.34,4.27,1.14,0.992,16.49214,4762.028333881585,271.9906817796,2.1210632163706555,-8.15214
7.8,2.09,1.07,1.274,14.400732,4168.476389845299,207.381082135824,2.0541237336955462,-6.600732
8.38,1.78,1.24,1.188,14.6321,4332.4082172584385,214.09835041,2.125847914493992,-6.252099999999999
6.59,4.5,1.72,0.956,14.856063,4850.925823121109,220.70260785996902,1.8855533485144158,-8.266063
7.22,1.47,0.63,1.651,13.056587,3579.66880644643,170.47446408856902,1.9768549529047348,-5.836587000000001
8.91,5.33,0.83,0.198,17.543636,8178.517314679786,307.77916410049596,2.187174241482718,-8.633636
8.06,2.58,0.73,1.466,15.118099,3845.3734761668557,228.556917373801,2.086913556518537,-7.058099
8.61,0.9,1.33,1.352,13.381212,4030.6079293602784,179.05683458894399,2.152924318439639,-4.771212
6.65,8.15,0.83,-0.069,16.205788,11076.493349651424,262.62756470094394,1.8946168546677629,-9.555787999999998
9.11,7.12,1.37,0.434,18.372398,6704.2170297243065,337.545008270404,2.209372711271867,-9.262398000000001
8.09,3.12,1.02,1.061,15.560773,4600.895299436185,242.13765635752898,2.0906287310704004,-7.470772999999999
8.51,5.62,1.16,0.284,17.258682,7565.087545868404,297.862104377124,2.1412419425852827,-8.748682
6.18,10.8,0.8,1.056,16.34712,4612.184892561588,267.2283322944,1.8213182714695995,-10.16712
6.18,4.13,0.83,-0.039,14.25975,10639.317892599853,203.3404700625,1.8213182714695995,-8.07975
8.01,10.12,0.95,0.509,18.035902,6348.350606926276,325.293760953604,2.080690761080268,-10.025902
8.72,12.12,1.07,0.507,19.137514,6357.311055327577,366.24444210019595,2.1656192379208883,-10.417513999999999
10.08,5.22,1.06,0.45,18.668352,6624.712472253686,348.50736639590394,2.3105532626432224,-8.588351999999999
5.58,22.93,1.25,0.324,17.382019,7312.66672680573,302.134584516361,1.7191887763932197,-11.802019
8.88,7.83,1.32,0.987,18.348808,4774.169027297565,336.67875502086395,2.1838015570040787,-9.468807999999997
8.66,1.38,0.87,1.744,14.359396,3459.948595775813,206.192253484816,2.1587147225743437,-5.699396
8.32,15.22,1.17,0.62,19.232073,5890.322012321262,369.872631877329,2.1186622548331173,-10.912073
9.04,3.95,1.24,0.42,17.022985,6775.501819033036,289.78201831022494,2.201659174404085,-7.982984999999999
8.71,3.6,1.57,1.201,16.491512,4306.765815571213,271.969968046144,2.1644717908644115,-7.781511999999999
7.14,2.98,0.86,1.671,14.511082,3553.2036526536476,210.571500810724,1.965712776351493,-7.371082
8.51,9.61,1.44,0.76,18.423618,5404.26756361682,339.429700209924,2.1412419425852827,-9.913618000000001
8.9,2.62,0.95,1.747,15.991507,3456.224340498479,255.728296131049,2.186051276738094,-7.091507
9.12,1.37,0.8,1.197,14.803602,4314.621838321851,219.146632174404,2.21046980408624,-5.6836020000000005
7.75,0.44,0.62,1.148,10.967263,4413.356817373881,120.28085771116902,2.0476928433652555,-3.217263000000001
8.14,0.03,1.29,0.042,5.5256066,9629.83452503289,30.532328297963556,2.096790180014449,2.614393400000001
6.66,5.91,0.63,1.429,15.517938,3903.520944366081,240.80639977184399,1.8961194845522977,-8.857937999999999
8.32,0.19,0.95,0.495,9.713768,6411.652778824934,94.357288757824,2.1186622548331173,-1.3937679999999997
9.32,1.46,1.44,1.483,15.141764,3819.256869232744,229.273017031696,2.2321626286975,-5.821764
8.22,1.99,0.71,-0.104,14.714266,11640.52663545382,216.509623918756,2.1065702090680887,-6.494266
8.64,5.4,0.69,0.435,17.301968,6699.1874132057255,299.35809667302397,2.1564025828159643,-8.661967999999998
6.14,5.43,0.55,1.591,14.813999,3661.5748210793963,219.454566372001,1.814824742159051,-8.673999000000002
8.59,3.14,0.97,1.225,16.074648,4260.251896778326,258.394308323904,2.150598735996164,-7.484648
7.06,6.57,0.63,1.118,16.147827,4476.184906565804,260.75231682192896,1.9544450515051506,-9.087827
9.58,2.94,1.55,0.255,16.921738,7760.387657925999,286.34521694064404,2.259677591982769,-7.341738000000001
8.77,12.66,0.78,0.653,19.28217,5767.483783351441,371.80207990890005,2.1713368063840917,-10.512170000000001
8.35,1.87,1.23,0.947,14.7092085,4873.701288598329,216.36081469647226,2.122261538862764,-6.359208500000001
8.6,8.15,1.12,0.56,18.155788,6128.711336703474,329.632637900944,2.151762203259462,-9.555788000000002
10.08,-3.66,1.67,1.18,17.897406,4348.347922793503,320.31714152883603,2.3105532626432224,-7.817406
7.35,1.58,1.0,1.208,13.343286,4293.089668741011,178.043281277796,1.9947003132247452,-5.993286000000001
7.38,6.26,0.86,0.258,16.362873,7739.672570859411,267.743612814129,1.998773638612381,-8.982873000000001
9.74,3.83,1.08,0.451,17.655994,6619.8111716624835,311.734124128036,2.2762411176544437,-7.9159939999999995
10.44,1.29,1.77,0.34,15.992949,7216.76297425465,255.774417716601,2.3456445824544927,-5.552949
7.87,3.57,1.02,1.467,15.633341,3843.8269228351464,244.401350822281,2.063058062429312,-7.763341
8.67,5.82,0.75,0.338,17.494614,7228.600725103001,306.06151900899596,2.1598687907924505,-8.824613999999999
7.47,15.7,1.73,0.548,18.4495,6178.907041144341,340.38405025000003,2.010894999144726,-10.979500000000002
7.51,12.93,1.06,0.991,18.067993,4764.451255939726,326.45237104804903,2.0162354657760435,-10.557993000000002
9.51,0.83,0.97,1.004,14.105391,4733.15479863762,198.96205526288097,2.252343876557299,-4.595390999999999
5.64,5.32,0.85,1.163,14.269558,4382.631716507382,203.620285515364,1.7298840655099674,-8.629558
7.06,3.76,0.88,-0.036,14.93594,10597.705652891262,223.0823036836,1.9544450515051506,-7.875940000000001
8.73,1.73,1.49,1.42,14.92023,3917.9429398899183,222.6132632529,2.166765369851511,-6.19023
7.23,5.77,1.01,1.12,16.03588,4471.937939664698,257.1494473744,1.9782390361706734,-8.805879999999998
5.22,7.69,0.78,1.131,14.6496315,4448.730125436719,214.61170308579224,1.6524974018945473,-9.4296315
9.57,6.54,1.62,0.628,18.647888,5860.030228197064,347.7437268605439,2.258633205464863,-9.077887999999998
7.31,4.97,1.12,0.12,15.79178,8838.793893284947,249.38031556839996,1.9892432737616872,-8.48178
9.6,7.92,1.56,0.529,19.093626,6260.222136267419,364.566553827876,2.2617630984737906,-9.493626
7.4,13.1,0.97,0.425,17.986357,6749.854896000522,323.5090381314491,2.0014800002101243,-10.586357000000001
9.16,22.82,1.02,0.846,20.951576,5145.757945046592,438.968536883776,2.214846178686039,-11.791576
6.79,3.2,0.9,-0.043,14.31575,10695.372424505926,204.9406980625,1.9154509415706047,-7.5257499999999995
8.46,6.62,1.31,0.945,17.56429,4878.793247848482,308.5042832041,2.135349173618132,-9.104289999999999
9.58,9.13,1.71,0.555,19.382355,6149.519140597986,375.67568534602503,2.259677591982769,-9.802355
6.12,10.86,0.49,1.011,16.299149,4716.48182136663,265.662258124201,1.8115620965242347,-10.179148999999999
8.52,3.52,0.97,1.035,16.252714,4660.245577327604,264.15071236579604,2.1424163408412245,-7.732714000000001
8.71,14.78,0.84,0.602,19.558372,5959.723556610094,382.52991529038394,2.1644717908644115,-10.848371999999998
